id,name,altitude,color,statusname,statusid,statustimestamp,firsttimestatus,lastupdated,size,sizeunit,containment,containmentunit,admindivision,admindivisiontype,admindivisionupper,admindivisionuppertype,protectingunit,publicvisibility,number,categoryType,lat,lng
19107457-3261-4811-B36A-E5E01E4BAAA4,Upshur 5655,132.082,#FF0000,Active,9ABFE884-54FD-43AE-A309-0E03D24C3BC4,2026-06-30T22:17:00.000Z,2026-06-30T21:42:00.000Z,2026-07-01T00:59:54.042Z,5.0,Acres,95,Percent,Upshur,COUNTY,3A,REGION,TXTXS - Texas A & M Forest Service,Visible,265655,Wildfire,32.776959999999995,-95.070456
7A143D4C-A46A-4DF3-A61F-5AE08647F215,Light House,940.1905,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2026-06-30T19:22:30.000Z,2026-06-30T16:15:10.000Z,2026-06-30T19:22:39.247Z,0.17,Acres,100,Percent,Randall,COUNTY,1A,REGION,TXTXS - Texas A & M Forest Service,Visible,265647,Wildfire,34.951284000000186,-101.68049199999996
7C9C2A7C-7397-4E63-AD44-2399077E4F88,County Road 236,704.7172,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2026-06-27T22:03:45.000Z,2026-06-27T19:31:58.000Z,2026-06-27T22:04:20.778Z,29.0,Acres,100,Percent,Nolan,COUNTY,1B,REGION,TXTXS - Texas A & M Forest Service,Visible,265584,Wildfire,32.20028333333333,-100.32321666666667
8D3F55DE-7A1E-48DC-8261-07FA0935D0F0,Cherokee 5582,111.7161,#595959,Controlled,6CE1E29B-606F-46CB-AEC6-6B9C40B2B18F,2026-06-30T15:09:00.000Z,2026-06-27T19:08:49.000Z,2026-06-30T15:10:06.047Z,3.5,Acres,100,Percent,Cherokee,COUNTY,3A,REGION,TXTXS - Texas A & M Forest Service,Visible,265582,Wildfire,31.879016666666658,-95.12518333333333
B22F0110-6F20-43C2-B50B-077C6C394368,Coryell 5567,309.3827,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2026-06-26T21:32:00.000Z,2026-06-26T19:53:00.000Z,2026-06-29T15:46:45.577Z,15.34,Acres,100,Percent,Coryell,COUNTY,8,REGION,TXTXS - Texas A & M Forest Service,Visible,265567,Wildfire,31.442693999999996,-97.887916
