id,name,altitude,color,statusname,statusid,statustimestamp,firsttimestatus,lastupdated,size,sizeunit,containment,containmentunit,admindivision,admindivisiontype,admindivisionupper,admindivisionuppertype,protectingunit,publicvisibility,number,categoryType,lat,lng
D5A17FBA-CF5A-42A5-91A7-95B7DC90560B,Sabine 6154,139.6636,#595959,Controlled,6CE1E29B-606F-46CB-AEC6-6B9C40B2B18F,2026-07-23T22:58:10.000Z,2026-07-23T21:02:13.000Z,2026-07-23T23:01:37.004Z,2.0,Acres,100,Percent,Sabine,COUNTY,3B,REGION,TXTXS - Texas A & M Forest Service,Visible,266154,Wildfire,31.480429999999995,-93.84027999999999
47C76E02-C85E-4A4B-8055-001824DACF8D,Gypsum Creek,490.47,#FF0000,Active,9ABFE884-54FD-43AE-A309-0E03D24C3BC4,2026-07-22T23:04:07.000Z,2026-07-22T20:40:13.000Z,2026-07-23T23:09:09.567Z,535.0,Acres,100,Percent,King,COUNTY,1A,REGION,TXTXS - Texas A & M Forest Service,Visible,266131,Wildfire,33.46780107939288,-100.04105992580654
B010FC2F-509A-40EA-8908-E2465C755BBC,Anderson 6129,145.4434,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2026-07-22T21:03:00.000Z,2026-07-22T19:04:00.000Z,2026-07-22T21:06:56.820Z,0.4,Acres,100,Percent,Anderson,COUNTY,3A,REGION,TXTXS - Texas A & M Forest Service,Visible,266129,Wildfire,31.894166666666663,-95.61694444444444
4C688C2D-A051-4097-89F3-F632438D755E,403,159.07,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2026-07-21T04:29:06.000Z,2026-07-20T21:58:53.000Z,2026-07-21T09:15:57.747Z,0.2,Acres,100,Percent,Limestone,COUNTY,8,REGION,TXTXS - Texas A & M Forest Service,Visible,266081,Wildfire,31.572312000000004,-96.546202
6098E38C-4000-4E16-9103-0D20291F6B5B,Polk 5744,84.891,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2026-07-05T02:45:00.000Z,2026-07-04T23:43:00.000Z,2026-07-05T02:53:28.525Z,0.5,Acres,100,Percent,Polk,COUNTY,3B,REGION,TXTXS - Texas A & M Forest Service,Visible,265744,Wildfire,30.732643999999993,-94.90955999999998
9AB3BFD9-8BD3-46E1-BE87-295826E8388F,Tyler 5734,84.7381,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2026-07-04T22:30:00.000Z,2026-07-04T19:12:13.000Z,2026-07-04T22:34:16.793Z,10.0,Acres,100,Percent,Tyler,COUNTY,3B,REGION,TXTXS - Texas A & M Forest Service,Visible,265734,Wildfire,30.70991666666666,-94.33411666666667
