id,name,altitude,color,statusname,statusid,statustimestamp,firsttimestatus,lastupdated,size,sizeunit,containment,containmentunit,admindivision,admindivisiontype,admindivisionupper,admindivisionuppertype,protectingunit,publicvisibility,number,categoryType,lat,lng
60A3C57B-CAD7-4F24-B6F5-5BC4FF97116B,Rusk 6843,140.5693,#FF0000,Active,9ABFE884-54FD-43AE-A309-0E03D24C3BC4,2026-08-11T22:59:00.000Z,2026-08-11T22:12:00.000Z,2026-08-11T23:05:22.484Z,0.3,Acres,0,Percent,Rusk,COUNTY,3A,REGION,TXTXS - Texas A & M Forest Service,Visible,266843,Wildfire,31.963858836873587,-94.75690715127264
A8607DF5-370D-4556-9998-014756D1E056,Sandy,352.7609,#FF0000,Active,9ABFE884-54FD-43AE-A309-0E03D24C3BC4,2026-08-11T22:29:15.000Z,2026-08-11T21:58:06.000Z,2026-08-11T22:58:32.613Z,15.0,Acres,10,Percent,Burnet,COUNTY,8,REGION,TXTXS - Texas A & M Forest Service,Visible,266842,Wildfire,30.51305777777378,-98.3395290953436
44B520B6-B751-42C6-8F13-14BB2203ACFD,San Augustine 6841,118.0164,#FF0000,Active,9ABFE884-54FD-43AE-A309-0E03D24C3BC4,2026-08-11T22:14:00.000Z,2026-08-11T21:52:00.000Z,2026-08-11T23:02:26.048Z,0.5,Acres,50,Percent,San Augustine,COUNTY,3B,REGION,TXTXS - Texas A & M Forest Service,Visible,266841,Wildfire,31.53235,-94.13105
B26ED825-D610-4C7D-A211-CB132FCDBB25,Flats,170.023,#FF0000,Active,9ABFE884-54FD-43AE-A309-0E03D24C3BC4,2026-08-11T21:02:25.000Z,2026-08-11T20:35:44.000Z,2026-08-11T22:20:27.608Z,35.0,Acres,0,Percent,Hunt,COUNTY,2,REGION,TXTXS - Texas A & M Forest Service,Visible,266837,Wildfire,33.26684501912718,-96.02197031727194
B64A0229-5093-4B4E-8737-83FEC4AAEFAE,Flatrock,321.5447,#FF0000,Active,9ABFE884-54FD-43AE-A309-0E03D24C3BC4,2026-08-11T21:01:19.000Z,2026-08-11T19:50:23.000Z,2026-08-11T22:35:44.421Z,15.0,Acres,20,Percent,Burnet,COUNTY,8,REGION,TXTXS - Texas A & M Forest Service,Visible,266834,Wildfire,30.48191666666666,-98.27383333333333
AA376327-551C-437C-B56F-BBBD9C0B019A,Herring,445.2346,#FF0000,Active,9ABFE884-54FD-43AE-A309-0E03D24C3BC4,2026-08-11T21:04:42.000Z,2026-08-11T19:39:37.000Z,2026-08-11T22:16:56.886Z,75.0,Acres,50,Percent,Lampasas,COUNTY,8,REGION,TXTXS - Texas A & M Forest Service,Visible,266833,Wildfire,31.207770249909775,-98.38752619853547
C9AAC4CE-BBAB-4EC6-A823-8CB7E5E99D68,Dos Pistolas,85.6687,#FF0000,Active,9ABFE884-54FD-43AE-A309-0E03D24C3BC4,2026-08-11T20:30:04.000Z,2026-08-11T19:06:44.000Z,2026-08-11T23:07:08.441Z,0.0,Acres,40,Percent,Brooks,COUNTY,5,REGION,TXTXS - Texas A & M Forest Service,Visible,266829,Wildfire,27.104444444444447,-98.3572222222222
64BC76AF-6D10-4D9E-B118-45217B7E95FB,Wood 6816,147.5319,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2026-08-11T15:49:00.000Z,2026-08-11T11:03:04.000Z,2026-08-11T15:57:08.527Z,7.0,Acres,100,Percent,Wood,COUNTY,3A,REGION,TXTXS - Texas A & M Forest Service,Visible,266816,Wildfire,32.79136666666666,-95.23869999999998
561C3F1D-A7A4-4BF6-812B-14917720A783,Trinity 6814,85.9964,#595959,Controlled,6CE1E29B-606F-46CB-AEC6-6B9C40B2B18F,2026-08-11T20:17:00.000Z,2026-08-11T04:14:05.000Z,2026-08-11T20:18:26.415Z,2.4,Acres,100,Percent,Trinity,COUNTY,3B,REGION,TXTXS - Texas A & M Forest Service,Visible,266814,Wildfire,30.955166666666667,-95.16613333333333
8F40BCFC-561A-4CF6-881C-3167EF029033,Red River 6802,141.9356,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2026-08-11T00:30:00.000Z,2026-08-10T22:16:00.000Z,2026-08-11T21:24:46.846Z,1.46,Acres,100,Percent,Red River,COUNTY,3A,REGION,TXTXS - Texas A & M Forest Service,Visible,266802,Wildfire,33.549710000000175,-94.78549999999996
