id,name,altitude,color,statusname,statusid,statustimestamp,firsttimestatus,lastupdated,size,sizeunit,containment,containmentunit,admindivision,admindivisiontype,admindivisionupper,admindivisionuppertype,protectingunit,publicvisibility,number,categoryType,lat,lng
874EBCB9-8633-49AB-9318-BE93C48C283D,Upshur 8257,125.1416,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2026-09-09T02:02:59.000Z,2026-09-09T00:41:00.000Z,2026-09-09T02:10:51.872Z,1.0,Acres,100,Percent,Upshur,COUNTY,3A,REGION,TXTXS - Texas A & M Forest Service,Visible,268257,Wildfire,32.88503333333351,-95.03626666666665
9913D85A-5FE6-491D-9D41-ABBDCC24514B,Vision,326.699,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2026-09-09T00:05:00.000Z,2026-09-08T23:56:00.000Z,2026-09-09T17:00:09.422Z,0.16,Acres,100,Percent,Wichita,COUNTY,2,REGION,TXTXS - Texas A & M Forest Service,Visible,268276,Wildfire,34.00859300000019,-98.60348599999998
475718CD-B9AB-4652-9E5B-BC6BAE2B7A9A,Garcia,7.2127,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2026-09-09T01:23:32.000Z,2026-09-08T21:31:24.000Z,2026-09-09T01:37:22.246Z,200.0,Acres,100,Percent,Kenedy,COUNTY,5,REGION,TXTXS - Texas A & M Forest Service,Visible,268251,Wildfire,26.64592193281086,-97.79260067112591
8C236EE6-3AE9-4DC9-B9BC-37F7DA6C8394,Bowie 8249,110.3049,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2026-09-08T21:45:00.000Z,2026-09-08T21:11:00.000Z,2026-09-08T22:25:55.099Z,1.35,Acres,100,Percent,Bowie,COUNTY,3A,REGION,TXTXS - Texas A & M Forest Service,Visible,268249,Wildfire,33.40813333333333,-94.40718333333334
EF1D24FA-3DA3-4A2F-B3AF-65D4261D164C,Camp 8247,120.2359,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2026-09-08T22:23:00.000Z,2026-09-08T21:05:00.000Z,2026-09-08T23:40:59.136Z,2.0,Acres,100,Percent,Camp,COUNTY,3A,REGION,TXTXS - Texas A & M Forest Service,Visible,268247,Wildfire,32.9348,-94.98692
E675A59C-2DAF-480E-9FF4-9089455401F4,San Patricio 8241,6.5131,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2026-09-09T01:44:45.000Z,2026-09-08T20:29:36.000Z,2026-09-09T01:45:32.190Z,130.0,Acres,100,Percent,San Patricio,COUNTY,5,REGION,TXTXS - Texas A & M Forest Service,Visible,268241,Wildfire,27.986844605691925,-97.24963932809153
31C8E249-3CB8-4D04-A8A5-5B7A45E6F833,Kurk,448.0887,#FF0000,Active,9ABFE884-54FD-43AE-A309-0E03D24C3BC4,2026-09-08T20:42:53.000Z,2026-09-08T19:35:09.000Z,2026-09-09T14:26:36.410Z,1000.0,Acres,30,Percent,San Saba,COUNTY,8,REGION,TXTXS - Texas A & M Forest Service,Visible,268233,Wildfire,31.060180999999993,-98.653084
E705B609-1AFD-40C5-9165-8F555E10D04C,Leon,1043.7333,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2026-09-08T20:54:18.000Z,2026-09-08T19:17:27.000Z,2026-09-09T03:41:35.383Z,46.6,Acres,100,Percent,Hockley,COUNTY,1A,REGION,TXTXS - Texas A & M Forest Service,Visible,268232,Wildfire,33.816516666666836,-102.09784999999995
B8154419-5E60-48C2-A6D4-8A7B12840A1A,Bowie 8229,121.3961,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2026-09-08T19:18:00.000Z,2026-09-08T18:16:00.000Z,2026-09-09T15:40:00.044Z,2.0,Acres,100,Percent,Bowie,COUNTY,3A,REGION,TXTXS - Texas A & M Forest Service,Visible,268229,Wildfire,33.48005000000018,-94.43404999999997
FCB12F83-3E68-48C8-B93B-45184BA5B370,Wood 8225,158.0501,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2026-09-08T21:57:00.000Z,2026-09-08T17:43:00.000Z,2026-09-08T21:58:54.390Z,51.0,Acres,100,Percent,Wood,COUNTY,3A,REGION,TXTXS - Texas A & M Forest Service,Visible,268225,Wildfire,32.93283333333333,-95.40293333333334
