id,name,altitude,color,statusname,statusid,statustimestamp,firsttimestatus,lastupdated,size,sizeunit,containment,containmentunit,admindivision,admindivisiontype,admindivisionupper,admindivisionuppertype,protectingunit,publicvisibility,number,categoryType,lat,lng
B972B4BA-789C-4C2C-BBE9-ACC63578AA06,Dry Fork,295.1655,#FF0000,Active,9ABFE884-54FD-43AE-A309-0E03D24C3BC4,2026-07-06T15:21:03.000Z,2026-07-06T13:27:47.000Z,2026-07-06T18:21:38.673Z,32.91,Acres,90,Percent,Clay,COUNTY,2,REGION,TXTXS - Texas A & M Forest Service,Visible,265783,Wildfire,33.73834999999999,-98.26863333333331
2289BA58-5853-4FAE-90AC-A2E43B8DCE25,Bandera,1085.0344,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2026-07-05T07:06:42.000Z,2026-07-05T04:13:45.000Z,2026-07-05T07:07:36.412Z,115.0,Acres,100,Percent,Potter,COUNTY,1A,REGION,TXTXS - Texas A & M Forest Service,Visible,265754,Wildfire,35.22190000000019,-101.66018999999996
74AAE3B9-27D2-469A-BF52-3AAB4D890CFF,San Augustine 5748,51.6373,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2026-07-05T03:54:00.000Z,2026-07-05T01:35:26.000Z,2026-07-05T03:57:39.699Z,0.75,Acres,100,Percent,San Augustine,COUNTY,3B,REGION,TXTXS - Texas A & M Forest Service,Visible,265748,Wildfire,31.244199999999996,-94.30993333333335
6098E38C-4000-4E16-9103-0D20291F6B5B,Polk 5744,84.891,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2026-07-05T02:45:00.000Z,2026-07-04T23:43:00.000Z,2026-07-05T02:53:28.525Z,0.5,Acres,100,Percent,Polk,COUNTY,3B,REGION,TXTXS - Texas A & M Forest Service,Visible,265744,Wildfire,30.732643999999993,-94.90955999999998
4A878546-D144-4694-92DF-16A7917580F4,Post Oak,423.317,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2026-07-05T18:02:19.000Z,2026-07-04T21:48:29.000Z,2026-07-05T18:02:47.629Z,124.0,Acres,100,Percent,Burnet,COUNTY,8,REGION,TXTXS - Texas A & M Forest Service,Visible,265742,Wildfire,31.005013933843898,-98.39854359987683
9AB3BFD9-8BD3-46E1-BE87-295826E8388F,Tyler 5734,84.7381,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2026-07-04T22:30:00.000Z,2026-07-04T19:12:13.000Z,2026-07-04T22:34:16.793Z,10.0,Acres,100,Percent,Tyler,COUNTY,3B,REGION,TXTXS - Texas A & M Forest Service,Visible,265734,Wildfire,30.70991666666666,-94.33411666666667
EAF38405-975C-4DD2-842E-F291F7AF58CC,Homestead,397.8069,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2026-07-04T18:54:29.000Z,2026-07-03T16:33:50.000Z,2026-07-04T18:54:50.787Z,111.2,Acres,100,Percent,Lampasas,COUNTY,8,REGION,TXTXS - Texas A & M Forest Service,Visible,265715,Wildfire,31.38230525473267,-98.22045111133973
E58EC24B-E0FF-41FD-AB3F-46552A59BB94,Ryan,387.1268,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2026-07-01T22:22:15.000Z,2026-07-01T19:25:38.000Z,2026-07-01T22:23:02.367Z,36.0,Acres,100,Percent,Comanche,COUNTY,1B,REGION,TXTXS - Texas A & M Forest Service,Visible,265681,Wildfire,32.04138888888907,-98.4533333333333
7A143D4C-A46A-4DF3-A61F-5AE08647F215,Light House,940.1905,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2026-06-30T19:22:30.000Z,2026-06-30T16:15:10.000Z,2026-06-30T19:22:39.247Z,0.17,Acres,100,Percent,Randall,COUNTY,1A,REGION,TXTXS - Texas A & M Forest Service,Visible,265647,Wildfire,34.951284000000186,-101.68049199999996
