id,name,altitude,color,statusname,statusid,statustimestamp,firsttimestatus,lastupdated,size,sizeunit,containment,containmentunit,admindivision,admindivisiontype,admindivisionupper,admindivisionuppertype,protectingunit,publicvisibility,number,categoryType,lat,lng
493CEE7A-A8B3-4B6A-AEDE-762299AD982C,Cass 3473,82.5106,#FF0000,Active,9ABFE884-54FD-43AE-A309-0E03D24C3BC4,2026-04-08T00:04:00.000Z,2026-04-07T22:51:00.000Z,2026-04-08T00:10:50.063Z,5.0,Acres,0,Percent,Cass,COUNTY,3A,REGION,TXTXS - Texas A & M Forest Service,Visible,263473,Wildfire,33.176433333333335,-94.05153333333334
152997EA-C776-427C-82DE-D2C8D3EF714C,Lingos Creek,748.4389,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2026-04-08T00:35:49.000Z,2026-04-07T21:10:53.000Z,2026-04-08T00:37:22.459Z,5.0,Acres,100,Percent,Floyd,COUNTY,1A,REGION,TXTXS - Texas A & M Forest Service,Visible,263472,Wildfire,34.307849999999995,-101.06086666666667
716EC928-6A8F-4D30-8653-83B5618BBCEE,Harrison 3470,97.6882,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2026-04-07T22:35:00.000Z,2026-04-07T20:10:00.000Z,2026-04-07T22:45:17.103Z,4.0,Acres,100,Percent,Harrison,COUNTY,3A,REGION,TXTXS - Texas A & M Forest Service,Visible,263470,Wildfire,32.63761666666666,-94.44118333333331
A51B6801-C5BF-471B-8842-60E7B5144900,Neil Creek,228.5017,#FF0000,Active,9ABFE884-54FD-43AE-A309-0E03D24C3BC4,2026-04-07T19:52:45.000Z,2026-04-07T17:48:41.000Z,2026-04-07T22:38:10.646Z,13.2,Acres,90,Percent,Bosque,COUNTY,8,REGION,TXTXS - Texas A & M Forest Service,Visible,263469,Wildfire,31.723959999999995,-97.633855
D1E341F2-5F2F-4E65-9CD9-E9195D7C2578,Newton 3468,37.1651,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2026-04-07T21:39:00.000Z,2026-04-07T17:27:00.000Z,2026-04-07T21:56:40.098Z,42.22,Acres,100,Percent,Newton,COUNTY,3B,REGION,TXTXS - Texas A & M Forest Service,Visible,263468,Wildfire,30.7126,-93.77641666666666
F7720292-9A7B-4C32-B9DA-1736ED15069E,Mainline,65.2964,#FF0000,Active,9ABFE884-54FD-43AE-A309-0E03D24C3BC4,2026-04-07T19:54:00.000Z,2026-04-07T08:26:36.000Z,2026-04-08T00:38:35.147Z,500.0,Acres,60,Percent,Polk,COUNTY,3B,REGION,TXTXS - Texas A & M Forest Service,Visible,263431,Wildfire,30.492510999999993,-94.638858
7BFE4DA5-8184-4F23-8E09-EE08697FD260,Meadow View,943.1623,#FF0000,Active,9ABFE884-54FD-43AE-A309-0E03D24C3BC4,2026-04-07T01:31:11.000Z,2026-04-07T00:28:34.000Z,2026-04-08T00:57:25.457Z,1000.0,Acres,80,Percent,Potter,COUNTY,1A,REGION,TXTXS - Texas A & M Forest Service,Visible,263429,Wildfire,35.469041000000175,-101.81361599999998
028182C3-42D2-4FB9-8F4F-7F12B353F5DF,Hot Pink,1066.4082,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2026-04-07T00:21:44.000Z,2026-04-06T19:31:00.000Z,2026-04-07T00:28:16.850Z,121.0,Acres,100,Percent,Oldham,COUNTY,1A,REGION,TXTXS - Texas A & M Forest Service,Visible,263411,Wildfire,35.61031666666667,-102.31993333333332
4D1562B9-1E07-4BD0-906F-016C1EB5922A,Orange 3409,8.026,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2026-04-07T00:05:00.000Z,2026-04-06T18:32:00.000Z,2026-04-07T15:16:44.687Z,37.0,Acres,100,Percent,Orange,COUNTY,3B,REGION,TXTXS - Texas A & M Forest Service,Visible,263409,Wildfire,30.221666666666664,-93.96722222222222
B52B946D-2DBE-4ABC-B876-FC52D0D6A9A7,Redford,767.1241,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2026-04-04T19:42:58.000Z,2026-04-03T22:58:13.000Z,2026-04-06T15:04:16.468Z,150.0,Acres,100,Percent,Presidio,COUNTY,7,REGION,TXTXS - Texas A & M Forest Service,Visible,263363,Wildfire,29.454479999999993,-104.19744
