id,name,altitude,color,statusname,statusid,statustimestamp,firsttimestatus,lastupdated,size,sizeunit,containment,containmentunit,admindivision,admindivisiontype,admindivisionupper,admindivisionuppertype,protectingunit,publicvisibility,number,categoryType,lat,lng
8F40BCFC-561A-4CF6-881C-3167EF029033,Red River 6802,141.9356,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2026-08-11T00:30:00.000Z,2026-08-10T22:16:00.000Z,2026-08-11T00:33:21.927Z,1.46,Acres,100,Percent,Red River,COUNTY,3A,REGION,TXTXS - Texas A & M Forest Service,Visible,266802,Wildfire,33.549710000000175,-94.78549999999996
6B5C7E5C-0A2D-42DD-88E5-45638800D452,Camp 6800,130.3141,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2026-08-10T22:53:00.000Z,2026-08-10T21:26:00.000Z,2026-08-11T00:32:42.930Z,5.0,Acres,100,Percent,Camp,COUNTY,3A,REGION,TXTXS - Texas A & M Forest Service,Visible,266800,Wildfire,32.93971666666667,-95.07396666666666
A20230B9-BBCD-4F31-819E-FE717EEA334B,Socagee Fire,90.2139,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2026-08-11T01:37:24.000Z,2026-08-10T19:58:00.000Z,2026-08-11T01:38:11.265Z,30.0,Acres,100,Percent,Panola,COUNTY,3A,REGION,TXTXS - Texas A & M Forest Service,Visible,266797,Wildfire,32.29333333333333,-94.12194444444445
3BB639FB-12DD-45CA-98B0-C5EFACA6A393,Bufford Creek,392.2609,#FF0000,Active,9ABFE884-54FD-43AE-A309-0E03D24C3BC4,2026-08-10T19:51:39.000Z,2026-08-10T18:49:25.000Z,2026-08-11T09:17:18.451Z,3000.0,Acres,80,Percent,Stephens,COUNTY,1B,REGION,TXTXS - Texas A & M Forest Service,Visible,266794,Wildfire,32.79719750321569,-98.82243695676009
DD3E81C6-0D53-46B5-BEE3-36E38EC19679,Gregg 6793,95.0196,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2026-08-10T20:15:00.000Z,2026-08-10T18:45:00.000Z,2026-08-10T20:36:28.765Z,1.0,Acres,100,Percent,Gregg,COUNTY,3A,REGION,TXTXS - Texas A & M Forest Service,Visible,266793,Wildfire,32.40211631448922,-94.69393660292221
03BBE2AD-DAC7-482F-AEAF-5A50E00D6FA5,Rusk 6783,131.9323,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2026-08-10T17:56:00.000Z,2026-08-10T16:43:00.000Z,2026-08-10T18:47:39.179Z,10.45,Acres,100,Percent,Rusk,COUNTY,3A,REGION,TXTXS - Texas A & M Forest Service,Visible,266783,Wildfire,32.18998333333333,-94.92676666666665
35008AF0-306C-4A38-950A-4FA63F70A02B,Lila,355.0853,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2026-08-10T19:17:29.000Z,2026-08-10T16:41:39.000Z,2026-08-10T19:17:43.169Z,4.0,Acres,100,Percent,Burnet,COUNTY,8,REGION,TXTXS - Texas A & M Forest Service,Visible,266782,Wildfire,30.784258643482417,-97.99479306037385
C645FA0E-9E3D-4051-893F-E1D2B20C94D2,Rusk 6767,109.7693,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2026-08-10T03:00:28.000Z,2026-08-10T00:27:00.000Z,2026-08-10T20:22:42.808Z,10.0,Acres,100,Percent,Rusk,COUNTY,3A,REGION,TXTXS - Texas A & M Forest Service,Visible,266767,Wildfire,31.847500000000004,-94.90963333333333
E87AD05B-DC76-4CF8-8D94-D41EDFBB5BC9,Saxon,354.4852,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2026-08-11T01:35:01.000Z,2026-08-09T20:06:58.000Z,2026-08-11T01:36:23.381Z,300.0,Acres,100,Percent,Burnet,COUNTY,8,REGION,TXTXS - Texas A & M Forest Service,Visible,266760,Wildfire,30.77896707108127,-98.00198379895313
562D9F8F-FCC1-480A-A419-F2D33BB2FE92,Brown,1125.92,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2026-08-11T00:38:46.000Z,2026-08-09T16:07:00.000Z,2026-08-11T00:39:49.738Z,613.0,Acres,100,Percent,Oldham,COUNTY,1A,REGION,TXTXS - Texas A & M Forest Service,Visible,266753,Wildfire,35.37349999999999,-102.989
