id,name,altitude,color,statusname,statusid,statustimestamp,firsttimestatus,lastupdated,size,sizeunit,containment,containmentunit,admindivision,admindivisiontype,admindivisionupper,admindivisionuppertype,protectingunit,publicvisibility,number,categoryType,lat,lng
ECB9B5C0-BED4-4A9B-8613-8458D3427527,L11,978.3372,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2026-05-11T21:45:40.000Z,2026-05-11T19:59:34.000Z,2026-05-11T21:46:40.696Z,15,Acres,100,Percent,Pecos,COUNTY,7,REGION,TXTXS - Texas A & M Forest Service,Visible,264041,Wildfire,30.782131000000188,-103.06541899999996
71357339-6996-4AA5-B9FE-28C6816E97F0,Rusk 4015,131.6373,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2026-05-09T02:11:22.000Z,2026-05-08T23:33:00.000Z,2026-05-09T02:12:34.465Z,4,Acres,100,Percent,Rusk,COUNTY,3A,REGION,TXTXS - Texas A & M Forest Service,Visible,264015,Wildfire,32.11756,-94.75526
C204158B-869C-437F-BC21-83B59AED1575,Nacogdoches 3606,141.6239,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2026-04-12T00:41:00.000Z,2026-04-11T22:47:00.000Z,2026-04-12T00:44:39.075Z,2,Acres,100,Percent,Nacogdoches,COUNTY,3B,REGION,TXTXS - Texas A & M Forest Service,Visible,263606,Wildfire,31.73101666666666,-94.66471666666666
4CEEA569-3A14-46E2-A01D-5D68A5A1E59D,Sabine 3508,66.2268,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2026-04-08T22:12:00.000Z,2026-04-08T20:00:00.000Z,2026-04-08T22:14:58.936Z,14,Acres,100,Percent,Sabine,COUNTY,3B,REGION,TXTXS - Texas A & M Forest Service,Visible,263508,Wildfire,31.210633333333327,-93.94941666666665
