id,name,altitude,color,statusname,statusid,statustimestamp,firsttimestatus,lastupdated,size,sizeunit,containment,containmentunit,admindivision,admindivisiontype,admindivisionupper,admindivisionuppertype,protectingunit,publicvisibility,number,categoryType,lat,lng
E7BD59C1-650F-475E-B438-E785D6F068EC,Bowie 5216,95.6693,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2025-11-09T18:42:00.000Z,2025-11-09T17:12:00.000Z,2025-11-09T18:47:56.030Z,1.5,Acres,100,Percent,Bowie,COUNTY,3A,REGION,TXTXS - Texas A & M Forest Service,Visible,255216,Wildfire,33.31061666666667,-94.54111666666668
517626F1-CD97-46A5-915D-7D2323DC430D,Angelina 5215,90.5571,#595959,Controlled,6CE1E29B-606F-46CB-AEC6-6B9C40B2B18F,2025-11-09T14:10:10.000Z,2025-11-09T12:05:00.000Z,2025-11-09T14:39:09.377Z,0.1,Acres,100,Percent,Angelina,COUNTY,3B,REGION,TXTXS - Texas A & M Forest Service,Visible,255215,Wildfire,31.361899999999988,-94.67168333333335
25AE294B-0E4A-4E96-AC55-0F7EE4E332F0,Lamar 5208,156.0153,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2025-11-08T22:27:00.000Z,2025-11-08T20:50:00.000Z,2025-11-08T22:39:47.755Z,1.6,Acres,100,Percent,Lamar,COUNTY,3A,REGION,TXTXS - Texas A & M Forest Service,Visible,255208,Wildfire,33.76251666666667,-95.55411666666669
B8235887-94AF-4145-8C5C-879AE618AC08,Red River 5204,138.3722,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2025-11-08T17:45:00.000Z,2025-11-08T16:22:00.000Z,2025-11-08T18:31:54.257Z,0.5,Acres,100,Percent,Red River,COUNTY,3A,REGION,TXTXS - Texas A & M Forest Service,Visible,255204,Wildfire,33.71360172391811,-95.07555017017484
218E95A2-70C7-4945-B619-0D6BA28E5768,210,364.2585,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2025-11-08T03:48:09.000Z,2025-11-07T23:34:26.000Z,2025-11-08T05:01:54.213Z,34.28,Acres,100,Percent,Burnet,COUNTY,8,REGION,TXTXS - Texas A & M Forest Service,Visible,255201,Wildfire,30.846566666666664,-98.07163333333334
EA13DB47-EB67-4583-87B9-F5BB09BE597E,Orange 5197,2.3598,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2025-11-08T00:39:00.000Z,2025-11-07T21:24:00.000Z,2025-11-08T00:42:04.041Z,3.45,Acres,100,Percent,Orange,COUNTY,3B,REGION,TXTXS - Texas A & M Forest Service,Visible,255197,Wildfire,30.05358624318863,-93.86001894312365
6C5173B9-1118-4FF3-9691-A6B914ECA54A,Intrepid,529.0921,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2025-11-07T23:53:40.000Z,2025-11-07T19:44:34.000Z,2025-11-07T23:54:11.780Z,90.0,Acres,100,Percent,Callahan,COUNTY,1B,REGION,TXTXS - Texas A & M Forest Service,Visible,255196,Wildfire,32.33429999999999,-99.11648333333333
3D7A0543-34DE-4CC9-95D7-EBC0086EB3E8,Cattle Pen,328.6845,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2025-11-07T22:44:35.000Z,2025-11-07T19:14:36.000Z,2025-11-07T23:42:15.118Z,77.5,Acres,100,Percent,Archer,COUNTY,2,REGION,TXTXS - Texas A & M Forest Service,Visible,255194,Wildfire,33.789559999999994,-98.774257
5A95E95A-1097-4B41-BEAA-4A48E9BFB722,Houston 5172,123.2468,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2025-11-06T02:20:00.000Z,2025-11-05T23:20:00.000Z,2025-11-07T16:14:50.838Z,3.7,Acres,100,Percent,Houston,COUNTY,3B,REGION,TXTXS - Texas A & M Forest Service,Visible,255172,Wildfire,31.52288012825849,-95.62610888040993
1AB75C10-8D4C-4301-AA2E-6199C871D150,Red River 5171,124.5245,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2025-11-06T00:40:00.000Z,2025-11-05T23:04:00.000Z,2025-11-08T20:49:25.624Z,1.0,Acres,100,Percent,Red River,COUNTY,3A,REGION,TXTXS - Texas A & M Forest Service,Visible,255171,Wildfire,33.776959479701844,-94.99955955072181
57DE46D7-34A6-405C-830A-D34F96126757,Tyler 5170,40.0482,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2025-11-06T00:46:00.000Z,2025-11-05T21:46:00.000Z,2025-11-06T00:56:46.540Z,8.0,Acres,100,Percent,Tyler,COUNTY,3B,REGION,TXTXS - Texas A & M Forest Service,Visible,255170,Wildfire,30.582566666666665,-94.36031666666666
F3642204-6F58-429C-9908-374F4A3D05CB,Shelby 5114,119.706,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2025-11-03T03:23:00.000Z,2025-11-03T00:19:00.000Z,2025-11-03T03:46:14.230Z,2.0,Acres,100,Percent,Shelby,COUNTY,3B,REGION,TXTXS - Texas A & M Forest Service,Visible,255114,Wildfire,31.724999999999998,-94.30538333333332
