id,name,altitude,color,statusname,statusid,statustimestamp,firsttimestatus,lastupdated,size,sizeunit,containment,containmentunit,admindivision,admindivisiontype,admindivisionupper,admindivisionuppertype,protectingunit,publicvisibility,number,categoryType,lat,lng
438C20BD-414A-4E37-9889-5659F5FDA553,Wheels Off,302.3004,#FF0000,Active,9ABFE884-54FD-43AE-A309-0E03D24C3BC4,2026-09-02T14:44:18.000Z,2026-09-02T12:20:10.000Z,2026-09-02T14:45:59.710Z,6.5,Acres,0,Percent,Burnet,COUNTY,8,REGION,TXTXS - Texas A & M Forest Service,Visible,268002,Wildfire,30.634066666666666,-98.2423
40E7D5FF-B99F-4781-BED1-5D2666841D7E,Rusk 7996,130.9663,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2026-09-02T01:13:29.000Z,2026-09-02T00:00:00.000Z,2026-09-02T01:52:01.732Z,1.0,Acres,100,Percent,Rusk,COUNTY,3A,REGION,TXTXS - Texas A & M Forest Service,Visible,267996,Wildfire,32.206583333333334,-94.82268333333333
1402F7DC-2EC3-44FE-9D49-A68DE006739E,Bowie 7979,126.1122,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2026-09-01T22:10:10.000Z,2026-09-01T21:02:06.000Z,2026-09-01T22:11:16.763Z,2.0,Acres,100,Percent,Bowie,COUNTY,3A,REGION,TXTXS - Texas A & M Forest Service,Visible,267979,Wildfire,33.500159999999994,-94.56082
B23821ED-BF22-450F-864F-8EEE167B3882,Henderson 7977,131.5023,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2026-09-01T23:05:22.000Z,2026-09-01T20:30:00.000Z,2026-09-01T23:06:16.858Z,6.0,Acres,100,Percent,Henderson,COUNTY,3A,REGION,TXTXS - Texas A & M Forest Service,Visible,267977,Wildfire,32.19854899999999,-95.58135699999998
DEA21887-B41C-4EF7-A215-5624D24F764B,Hollow Branch,338.0434,#FF0000,Active,9ABFE884-54FD-43AE-A309-0E03D24C3BC4,2026-09-01T22:23:18.000Z,2026-09-01T19:56:44.000Z,2026-09-02T01:03:48.257Z,14.0,Acres,70,Percent,Erath,COUNTY,2,REGION,TXTXS - Texas A & M Forest Service,Visible,267975,Wildfire,32.01981799999999,-98.012046
AE32D50D-1701-4F1C-B8C2-EA0B69F5ECF6,Gregg 7974,87.2971,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2026-09-01T23:21:00.000Z,2026-09-01T19:56:00.000Z,2026-09-01T23:24:27.977Z,1.2,Acres,100,Percent,Gregg,COUNTY,3A,REGION,TXTXS - Texas A & M Forest Service,Visible,267974,Wildfire,32.4768,-94.8811
ACF6FD11-F82A-46C3-A43D-CEDAD59FE691,Nacogdoches 7972,102.3634,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2026-09-01T22:27:00.000Z,2026-09-01T19:40:00.000Z,2026-09-01T22:30:35.719Z,8.0,Acres,100,Percent,Nacogdoches,COUNTY,3B,REGION,TXTXS - Texas A & M Forest Service,Visible,267972,Wildfire,31.376949999999997,-94.38215000000001
DFAC9338-7EFF-43C9-8000-0E99AE9FF587,Raceway,278.9941,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2026-09-01T23:53:57.000Z,2026-09-01T19:30:28.000Z,2026-09-01T23:54:37.424Z,20.0,Acres,100,Percent,Parker,COUNTY,2,REGION,TXTXS - Texas A & M Forest Service,Visible,267969,Wildfire,32.79865587112582,-97.98804267031124
E40FB3B3-61AD-4A4E-A852-0AB00B555727,Polk 7967,85.6579,#595959,Controlled,6CE1E29B-606F-46CB-AEC6-6B9C40B2B18F,2026-09-02T14:50:00.000Z,2026-09-01T18:54:13.000Z,2026-09-02T14:53:07.036Z,22.34,Acres,100,Percent,Polk,COUNTY,3B,REGION,TXTXS - Texas A & M Forest Service,Visible,267967,Wildfire,30.916749999999983,-94.87091666666669
5F6AF5AD-2369-48AD-AC6D-E5D5B5EC2C8E,Cherokee 7966,127.7601,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2026-09-01T22:42:00.000Z,2026-09-01T18:38:00.000Z,2026-09-02T00:19:51.153Z,2.3,Acres,100,Percent,Cherokee,COUNTY,3A,REGION,TXTXS - Texas A & M Forest Service,Visible,267966,Wildfire,31.814246895250257,-95.2198091171291
