id,name,altitude,color,statusname,statusid,statustimestamp,firsttimestatus,lastupdated,size,sizeunit,containment,containmentunit,admindivision,admindivisiontype,admindivisionupper,admindivisionuppertype,protectingunit,publicvisibility,number,categoryType,lat,lng
D97DBB58-DDE2-4B74-8A1A-E945C831FE39,Deer Camp,437.0794,#FF0000,Active,9ABFE884-54FD-43AE-A309-0E03D24C3BC4,2026-09-20T12:59:26.000Z,2026-09-20T07:21:23.000Z,2026-09-20T15:49:31.161Z,12.0,Acres,50,Percent,Palo Pinto,COUNTY,2,REGION,TXTXS - Texas A & M Forest Service,Visible,268781,Wildfire,32.63028333333332,-98.57518333333333
6C9FC213-183C-4AA4-BEE0-66F6CE75ACAD,Angelina 8778,100.688,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2026-09-20T04:58:36.000Z,2026-09-20T02:48:00.000Z,2026-09-20T04:59:51.649Z,2.7,Acres,100,Percent,Angelina,COUNTY,3B,REGION,TXTXS - Texas A & M Forest Service,Visible,268778,Wildfire,31.288266666666665,-94.67753333333334
DF4E403F-2FAC-4F21-A324-BFECC2714541,Jasper 8774,56.3236,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2026-09-20T03:40:24.000Z,2026-09-19T23:46:00.000Z,2026-09-20T05:03:25.089Z,2.9,Acres,100,Percent,Jasper,COUNTY,3B,REGION,TXTXS - Texas A & M Forest Service,Visible,268774,Wildfire,30.79878333333334,-94.00911666666669
3C7B7EDA-2291-4F5B-B85E-BC33FD5A1CEC,Shelby 8763,101.6177,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2026-09-20T00:02:00.000Z,2026-09-19T20:55:00.000Z,2026-09-20T00:06:45.347Z,0.17,Acres,100,Percent,Shelby,COUNTY,3B,REGION,TXTXS - Texas A & M Forest Service,Visible,268763,Wildfire,31.95833333333332,-94.16000000000001
CB9699BF-6B68-497A-906C-75E363633524,Angelina 8757,71.883,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2026-09-19T23:46:00.000Z,2026-09-19T20:10:00.000Z,2026-09-20T00:02:03.136Z,15.0,Acres,100,Percent,Angelina,COUNTY,3B,REGION,TXTXS - Texas A & M Forest Service,Visible,268757,Wildfire,31.258549999999993,-94.47026666666666
E2A241B6-D674-4B68-9FD2-57B7790E75D3,Live Oak,135.7948,#FF0000,Active,9ABFE884-54FD-43AE-A309-0E03D24C3BC4,2026-09-19T19:30:00.000Z,2026-09-19T18:37:00.000Z,2026-09-20T12:58:55.598Z,32.0,Acres,95,Percent,Rusk,COUNTY,3A,REGION,TXTXS - Texas A & M Forest Service,Visible,268752,Wildfire,31.953611111111115,-94.55222222222221
0D0D37CC-EC65-48DF-8E94-365D215F4DF4,Newton 8749,67.144,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2026-09-19T19:15:00.000Z,2026-09-19T17:42:00.000Z,2026-09-19T20:26:38.646Z,1.3,Acres,100,Percent,Newton,COUNTY,3B,REGION,TXTXS - Texas A & M Forest Service,Visible,268749,Wildfire,30.81011666666666,-93.84166666666665
6EA1F18D-1261-4E7C-9E87-09A7CC626A4B,Toby Hollow,284.4997,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2026-09-19T19:59:30.000Z,2026-09-19T16:45:23.000Z,2026-09-19T20:01:06.857Z,3.0,Acres,100,Percent,Burnet,COUNTY,8,REGION,TXTXS - Texas A & M Forest Service,Visible,268745,Wildfire,30.976171992324936,-97.90165913934614
99BB053B-9322-4BBE-B7CE-37EF17B91E9A,Williams Branch,362.2207,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2026-09-19T18:53:58.000Z,2026-09-19T16:35:52.000Z,2026-09-19T23:19:03.428Z,34.0,Acres,100,Percent,Burnet,COUNTY,8,REGION,TXTXS - Texas A & M Forest Service,Visible,268743,Wildfire,30.845180974543112,-97.98069994959023
467E6F43-9839-47F0-96C8-92A2FBF966CE,Bowie 8738,88.0859,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2026-09-19T09:40:00.000Z,2026-09-19T06:44:55.000Z,2026-09-19T09:42:49.660Z,1.11,Acres,100,Percent,Bowie,COUNTY,3A,REGION,TXTXS - Texas A & M Forest Service,Visible,268738,Wildfire,33.38875,-94.37843333333333
4413A183-3576-4BD2-9687-D2D1E57F8040,Dogwood,128.9975,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2026-09-18T22:55:00.000Z,2026-09-18T20:00:00.000Z,2026-09-18T23:01:13.670Z,26.0,Acres,100,Percent,Rusk,COUNTY,3A,REGION,TXTXS - Texas A & M Forest Service,Visible,268718,Wildfire,32.25179351457074,-94.80222303891331
56A94B41-6BF5-443E-AAE4-5E8DBBE929B9,Harrison 8700,72.9913,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2026-09-18T03:58:00.000Z,2026-09-18T00:55:00.000Z,2026-09-18T03:59:12.831Z,2.0,Acres,100,Percent,Harrison,COUNTY,3A,REGION,TXTXS - Texas A & M Forest Service,Visible,268700,Wildfire,32.631966666666656,-94.65441666666666
D2332049-CCE7-4D37-AD16-710306DF26E2,Bowie 8687,86.9699,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2026-09-17T22:00:00.000Z,2026-09-17T20:10:04.000Z,2026-09-17T22:02:37.156Z,0.6,Acres,100,Percent,Bowie,COUNTY,3A,REGION,TXTXS - Texas A & M Forest Service,Visible,268687,Wildfire,33.29833333333333,-94.58553333333332
B8CF36AE-6935-48C7-84B1-6D80E887CB30,Cass 8686,98.6059,#595959,Controlled,6CE1E29B-606F-46CB-AEC6-6B9C40B2B18F,2026-09-20T14:38:00.000Z,2026-09-17T20:04:00.000Z,2026-09-20T14:39:23.024Z,2.0,Acres,100,Percent,Cass,COUNTY,3A,REGION,TXTXS - Texas A & M Forest Service,Visible,268686,Wildfire,33.00936666666666,-94.49398333333333
6C70649B-3E59-44B5-AEE4-DF4C0AD82EC3,KC 479,639.1608,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2026-09-18T02:42:24.000Z,2026-09-17T19:14:59.000Z,2026-09-18T02:42:47.007Z,7.81,Acres,100,Percent,Kimble,COUNTY,7,REGION,TXTXS - Texas A & M Forest Service,Visible,268680,Wildfire,30.371333333333336,-99.42416666666666
DC5FD5D3-0979-4909-A80B-7167D238735F,Cedar Mountain,314.5568,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2026-09-18T15:37:18.000Z,2026-09-17T19:13:35.000Z,2026-09-18T15:37:47.681Z,11.0,Acres,100,Percent,Burnet,COUNTY,8,REGION,TXTXS - Texas A & M Forest Service,Visible,268679,Wildfire,30.485149999999994,-98.22425
DCF32872-93A6-4942-9549-A67A9856883B,Feed Mill,72.7396,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2026-09-18T03:35:41.000Z,2026-09-17T18:06:58.000Z,2026-09-19T01:06:02.592Z,117.0,Acres,100,Percent,Anderson,COUNTY,3A,REGION,TXTXS - Texas A & M Forest Service,Visible,268674,Wildfire,31.82771666666666,-95.91583333333335
5C320AA6-20B8-4193-8DE0-7E2BFD7CA241,Rusk 8671,102.428,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2026-09-17T17:49:00.000Z,2026-09-17T17:21:00.000Z,2026-09-17T19:23:22.952Z,3.0,Acres,100,Percent,Rusk,COUNTY,3A,REGION,TXTXS - Texas A & M Forest Service,Visible,268671,Wildfire,31.867490000000178,-94.95504999999997
6E0F8A37-81B6-4CC1-9D66-7FEB13ED779A,Breezy,115.9114,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2026-09-18T00:18:50.000Z,2026-09-16T22:45:26.000Z,2026-09-19T00:16:05.114Z,590.0,Acres,100,Percent,Starr,COUNTY,5,REGION,TXTXS - Texas A & M Forest Service,Visible,268653,Wildfire,26.45826,-98.71289600000001
A737620F-3E37-4488-934B-3A6BCD2B10D1,Medusa Draw,691.6487,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2026-09-17T20:51:35.000Z,2026-09-16T20:24:31.000Z,2026-09-17T20:52:22.938Z,103.0,Acres,100,Percent,Sutton,COUNTY,7,REGION,TXTXS - Texas A & M Forest Service,Visible,268645,Wildfire,30.60800000000019,-100.147
7A32E823-0AA0-4B0B-AA76-5C66BABDAFB3,Salt,353.5619,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2026-09-16T21:27:52.000Z,2026-09-16T17:49:18.000Z,2026-09-17T00:50:34.916Z,100.0,Acres,100,Percent,Wichita,COUNTY,2,REGION,TXTXS - Texas A & M Forest Service,Visible,268639,Wildfire,34.0625233491465,-98.90011645737918
6379AEC0-4E75-4AE7-A8AB-F105A9A60299,Panola 8629,95.6615,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2026-09-16T18:15:00.000Z,2026-09-16T14:18:00.000Z,2026-09-18T16:14:54.568Z,7.68,Acres,100,Percent,Panola,COUNTY,3A,REGION,TXTXS - Texas A & M Forest Service,Visible,268629,Wildfire,32.29861111111109,-94.12527777777775
19966080-FA80-4A2C-A7D9-B190AC0D7E9D,Clark,654.0086,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2026-09-19T20:07:41.000Z,2026-09-15T23:45:06.000Z,2026-09-19T22:44:05.165Z,970.0,Acres,100,Percent,Edwards,COUNTY,6,REGION,TXTXS - Texas A & M Forest Service,Visible,268613,Wildfire,29.932849198277992,-100.34530836325014
53DCAE1A-58F8-4E71-A9C3-D67C46E8DC67,Shelby 8608,110.8867,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2026-09-15T23:41:03.000Z,2026-09-15T21:19:36.000Z,2026-09-16T19:53:54.936Z,3.62,Acres,100,Percent,Shelby,COUNTY,3B,REGION,TXTXS - Texas A & M Forest Service,Visible,268608,Wildfire,31.834098,-94.181762
62A7A68F-53EB-48F0-8BBA-AC24DC29EBA4,Dry River,666.1459,#FF0000,Active,9ABFE884-54FD-43AE-A309-0E03D24C3BC4,2026-09-15T20:59:09.000Z,2026-09-15T18:52:32.000Z,2026-09-20T00:47:04.216Z,8939.0,Acres,90,Percent,Sutton,COUNTY,7,REGION,TXTXS - Texas A & M Forest Service,Visible,268594,Wildfire,30.540963687512097,-100.74469974366917
3F709E97-6A4F-4B92-B513-05E01E5B0397,Red Bank,249.7043,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2026-09-18T00:38:14.000Z,2026-09-15T18:45:15.000Z,2026-09-18T00:38:53.501Z,207.0,Acres,100,Percent,Parker,COUNTY,2,REGION,TXTXS - Texas A & M Forest Service,Visible,268593,Wildfire,32.573530000000176,-97.90553999999996
C12B556F-9382-47CC-B338-E79E748CFA5B,Big River,164.5989,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2026-09-16T17:17:35.000Z,2026-09-15T18:34:55.000Z,2026-09-16T17:18:46.691Z,32.0,Acres,100,Percent,Fannin,COUNTY,2,REGION,TXTXS - Texas A & M Forest Service,Visible,268592,Wildfire,33.753683333333335,-96.17653333333334
FC7397F4-8869-4AD5-9CF4-D96B853A7B0F,Bailey,771.0375,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2026-09-16T02:02:29.000Z,2026-09-15T18:14:36.000Z,2026-09-16T02:02:46.423Z,77.0,Acres,100,Percent,Howard,COUNTY,7,REGION,TXTXS - Texas A & M Forest Service,Visible,268589,Wildfire,32.28963333333331,-101.60186666666667
23615EB2-F5A3-4E78-A950-20D562DFFEDA,Lobo,469.3083,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2026-09-18T20:27:35.000Z,2026-09-15T17:21:15.000Z,2026-09-19T00:01:26.445Z,658.0,Acres,100,Percent,Eastland,COUNTY,1B,REGION,TXTXS - Texas A & M Forest Service,Visible,268583,Wildfire,32.426547622221065,-98.93066188721826
FDAAA664-205B-408D-A10E-816EED1D5ADC,Huckleberry,746.4126,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2026-09-16T00:54:39.000Z,2026-09-15T02:13:37.000Z,2026-09-16T00:55:06.610Z,72.0,Acres,100,Percent,Schleicher,COUNTY,7,REGION,TXTXS - Texas A & M Forest Service,Visible,268572,Wildfire,30.96322200210854,-100.64339912214456
9C56A3A3-655C-43A2-878E-1DFD91543F7E,Anderson 8562,143.0833,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2026-09-15T02:53:22.000Z,2026-09-14T22:51:00.000Z,2026-09-15T02:54:31.815Z,5.0,Acres,100,Percent,Anderson,COUNTY,3A,REGION,TXTXS - Texas A & M Forest Service,Visible,268562,Wildfire,31.905633333333334,-95.59419999999999
